LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
3715,Feb,4,17:53:10,fajar-server,kernel,[    0.599660] pci 0000:00:15.3: BAR 13: no space for [io  size 0x1000],8f3a80ec,[ <*>.<*>] pci <*>:<*>:<*>.<*>: BAR <*>: <*> <*> <*> [io size 0x1000],"['0.599660', '0000', '00:15.3', '13', 'no', 'space for']"
3716,Feb,4,17:53:10,fajar-server,kernel,[    0.599797] pci 0000:00:15.3: BAR 13: failed to assign [io  size 0x1000],8f3a80ec,[ <*>.<*>] pci <*>:<*>:<*>.<*>: BAR <*>: <*> <*> <*> [io size 0x1000],"['0.599797', '0000', '00:15.3', '13', 'failed', 'to assign']"
3717,Feb,4,17:53:10,fajar-server,kernel,[    0.599935] pci 0000:00:01.0: PCI bridge to [bus 01],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.599935', '0000', '00:01.0', '01]']"
3718,Feb,4,17:53:10,fajar-server,kernel,[    0.600176] pci 0000:00:11.0: PCI bridge to [bus 02],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.600176', '0000', '00:11.0', '02]']"
3719,Feb,4,17:53:10,fajar-server,kernel,[    0.600328] pci 0000:00:11.0:   bridge window [io  0x2000-0x3fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.600328', '0000', '00:11.0', 'bridge', 'window [io  0x2000-0x3fff]']"
3720,Feb,4,17:53:10,fajar-server,kernel,[    0.600491] pci 0000:00:11.0:   bridge window [mem 0xfd600000-0xfdffffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.600491', '0000', '00:11.0', 'bridge', 'window [mem 0xfd600000-0xfdffffff]']"
3721,Feb,4,17:53:10,fajar-server,kernel,[    0.600649] pci 0000:00:11.0:   bridge window [mem 0xebb00000-0xebffffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.600649', 'pci', '0000:00:11.0:   bridge window', '0xebb00000-0xebffffff']"
3722,Feb,4,17:53:10,fajar-server,kernel,[    0.600892] pci 0000:03:00.0: BAR 6: assigned [mem 0xfd500000-0xfd50ffff pref],b444dd0a,[ <*>.<*>] pci <*> BAR <*>: assigned [mem <*> pref],"['0.600892', '0000:03:00.0:', '6', '0xfd500000-0xfd50ffff']"
3723,Feb,4,17:53:10,fajar-server,kernel,[    0.601101] pci 0000:00:15.0: PCI bridge to [bus 03],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.601101', '0000', '00:15.0', '03]']"
3724,Feb,4,17:53:10,fajar-server,kernel,[    0.601249] pci 0000:00:15.0:   bridge window [io  0x4000-0x4fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.601249', '0000', '00:15.0', 'bridge', 'window [io  0x4000-0x4fff]']"
3725,Feb,4,17:53:10,fajar-server,kernel,[    0.601412] pci 0000:00:15.0:   bridge window [mem 0xfd500000-0xfd5fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.601412', '0000', '00:15.0', 'bridge', 'window [mem 0xfd500000-0xfd5fffff]']"
3726,Feb,4,17:53:10,fajar-server,kernel,[    0.601569] pci 0000:00:15.0:   bridge window [mem 0xeba00000-0xebafffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.601569', 'pci', '0000:00:15.0:   bridge window', '0xeba00000-0xebafffff']"
3727,Feb,4,17:53:10,fajar-server,kernel,[    0.601846] pci 0000:00:15.1: PCI bridge to [bus 04],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.601846', '0000', '00:15.1', '04]']"
3728,Feb,4,17:53:10,fajar-server,kernel,[    0.601980] pci 0000:00:15.1:   bridge window [io  0x8000-0x8fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.601980', '0000', '00:15.1', 'bridge', 'window [io  0x8000-0x8fff]']"
3729,Feb,4,17:53:10,fajar-server,kernel,[    0.602169] pci 0000:00:15.1:   bridge window [mem 0xfd100000-0xfd1fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.602169', '0000', '00:15.1', 'bridge', 'window [mem 0xfd100000-0xfd1fffff]']"
3730,Feb,4,17:53:10,fajar-server,kernel,[    0.602328] pci 0000:00:15.1:   bridge window [mem 0xeb600000-0xeb6fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.602328', 'pci', '0000:00:15.1:   bridge window', '0xeb600000-0xeb6fffff']"
3731,Feb,4,17:53:10,fajar-server,kernel,[    0.602582] pci 0000:00:15.2: PCI bridge to [bus 05],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.602582', '0000', '00:15.2', '05]']"
3732,Feb,4,17:53:10,fajar-server,kernel,[    0.602718] pci 0000:00:15.2:   bridge window [io  0xc000-0xcfff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.602718', '0000', '00:15.2', 'bridge', 'window [io  0xc000-0xcfff]']"
3733,Feb,4,17:53:10,fajar-server,kernel,[    0.602880] pci 0000:00:15.2:   bridge window [mem 0xfcd00000-0xfcdfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.602880', '0000', '00:15.2', 'bridge', 'window [mem 0xfcd00000-0xfcdfffff]']"
3734,Feb,4,17:53:10,fajar-server,kernel,[    0.603038] pci 0000:00:15.2:   bridge window [mem 0xeb200000-0xeb2fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.603038', 'pci', '0000:00:15.2:   bridge window', '0xeb200000-0xeb2fffff']"
3735,Feb,4,17:53:10,fajar-server,kernel,[    0.603320] pci 0000:00:15.3: PCI bridge to [bus 06],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.603320', '0000', '00:15.3', '06]']"
3736,Feb,4,17:53:10,fajar-server,kernel,[    0.603475] pci 0000:00:15.3:   bridge window [mem 0xfc900000-0xfc9fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.603475', '0000', '00:15.3', 'bridge', 'window [mem 0xfc900000-0xfc9fffff]']"
3737,Feb,4,17:53:10,fajar-server,kernel,[    0.603633] pci 0000:00:15.3:   bridge window [mem 0xeae00000-0xeaefffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.603633', 'pci', '0000:00:15.3:   bridge window', '0xeae00000-0xeaefffff']"
3738,Feb,4,17:53:10,fajar-server,kernel,[    0.603884] pci 0000:00:15.4: PCI bridge to [bus 07],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.603884', '0000', '00:15.4', '07]']"
3739,Feb,4,17:53:10,fajar-server,kernel,[    0.604038] pci 0000:00:15.4:   bridge window [mem 0xfc500000-0xfc5fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.604038', '0000', '00:15.4', 'bridge', 'window [mem 0xfc500000-0xfc5fffff]']"
3740,Feb,4,17:53:10,fajar-server,kernel,[    0.604240] pci 0000:00:15.4:   bridge window [mem 0xeaa00000-0xeaafffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.604240', 'pci', '0000:00:15.4:   bridge window', '0xeaa00000-0xeaafffff']"
3741,Feb,4,17:53:10,fajar-server,kernel,[    0.604496] pci 0000:00:15.5: PCI bridge to [bus 08],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.604496', '0000', '00:15.5', '08]']"
3742,Feb,4,17:53:10,fajar-server,kernel,[    0.604650] pci 0000:00:15.5:   bridge window [mem 0xfc100000-0xfc1fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.604650', '0000', '00:15.5', 'bridge', 'window [mem 0xfc100000-0xfc1fffff]']"
3743,Feb,4,17:53:10,fajar-server,kernel,[    0.604809] pci 0000:00:15.5:   bridge window [mem 0xea600000-0xea6fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.604809', 'pci', '0000:00:15.5:   bridge window', '0xea600000-0xea6fffff']"
3744,Feb,4,17:53:10,fajar-server,kernel,[    0.605095] pci 0000:00:15.6: PCI bridge to [bus 09],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.605095', '0000', '00:15.6', '09]']"
3745,Feb,4,17:53:10,fajar-server,kernel,[    0.605270] pci 0000:00:15.6:   bridge window [mem 0xfbd00000-0xfbdfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.605270', '0000', '00:15.6', 'bridge', 'window [mem 0xfbd00000-0xfbdfffff]']"
3746,Feb,4,17:53:10,fajar-server,kernel,[    0.605428] pci 0000:00:15.6:   bridge window [mem 0xea200000-0xea2fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.605428', 'pci', '0000:00:15.6:   bridge window', '0xea200000-0xea2fffff']"
3747,Feb,4,17:53:10,fajar-server,kernel,[    0.605681] pci 0000:00:15.7: PCI bridge to [bus 0a],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.605681', '0000', '00:15.7', '0a]']"
3748,Feb,4,17:53:10,fajar-server,kernel,[    0.605836] pci 0000:00:15.7:   bridge window [mem 0xfb900000-0xfb9fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.605836', '0000', '00:15.7', 'bridge', 'window [mem 0xfb900000-0xfb9fffff]']"
3749,Feb,4,17:53:10,fajar-server,kernel,[    0.605993] pci 0000:00:15.7:   bridge window [mem 0xe9e00000-0xe9efffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.605993', 'pci', '0000:00:15.7:   bridge window', '0xe9e00000-0xe9efffff']"
3750,Feb,4,17:53:10,fajar-server,kernel,[    0.606275] pci 0000:00:16.0: PCI bridge to [bus 0b],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.606275', '0000', '00:16.0', '0b]']"
3751,Feb,4,17:53:10,fajar-server,kernel,[    0.606410] pci 0000:00:16.0:   bridge window [io  0x5000-0x5fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.606410', '0000', '00:16.0', 'bridge', 'window [io  0x5000-0x5fff]']"
3752,Feb,4,17:53:10,fajar-server,kernel,[    0.606572] pci 0000:00:16.0:   bridge window [mem 0xfd400000-0xfd4fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.606572', '0000', '00:16.0', 'bridge', 'window [mem 0xfd400000-0xfd4fffff]']"
3753,Feb,4,17:53:10,fajar-server,kernel,[    0.606736] pci 0000:00:16.0:   bridge window [mem 0xeb900000-0xeb9fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.606736', 'pci', '0000:00:16.0:   bridge window', '0xeb900000-0xeb9fffff']"
3754,Feb,4,17:53:10,fajar-server,kernel,[    0.606988] pci 0000:00:16.1: PCI bridge to [bus 0c],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.606988', '0000', '00:16.1', '0c]']"
3755,Feb,4,17:53:10,fajar-server,kernel,[    0.607134] pci 0000:00:16.1:   bridge window [io  0x9000-0x9fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.607134', '0000', '00:16.1', 'bridge', 'window [io  0x9000-0x9fff]']"
3756,Feb,4,17:53:10,fajar-server,kernel,[    0.607314] pci 0000:00:16.1:   bridge window [mem 0xfd000000-0xfd0fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.607314', '0000', '00:16.1', 'bridge', 'window [mem 0xfd000000-0xfd0fffff]']"
3757,Feb,4,17:53:10,fajar-server,kernel,[    0.607472] pci 0000:00:16.1:   bridge window [mem 0xeb500000-0xeb5fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.607472', 'pci', '0000:00:16.1:   bridge window', '0xeb500000-0xeb5fffff']"
3758,Feb,4,17:53:10,fajar-server,kernel,[    0.607725] pci 0000:00:16.2: PCI bridge to [bus 0d],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.607725', '0000', '00:16.2', '0d]']"
3759,Feb,4,17:53:10,fajar-server,kernel,[    0.607860] pci 0000:00:16.2:   bridge window [io  0xd000-0xdfff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.607860', '0000', '00:16.2', 'bridge', 'window [io  0xd000-0xdfff]']"
3760,Feb,4,17:53:10,fajar-server,kernel,[    0.608022] pci 0000:00:16.2:   bridge window [mem 0xfcc00000-0xfccfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.608022', '0000', '00:16.2', 'bridge', 'window [mem 0xfcc00000-0xfccfffff]']"
3761,Feb,4,17:53:10,fajar-server,kernel,[    0.608228] pci 0000:00:16.2:   bridge window [mem 0xeb100000-0xeb1fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.608228', 'pci', '0000:00:16.2:   bridge window', '0xeb100000-0xeb1fffff']"
3762,Feb,4,17:53:10,fajar-server,kernel,[    0.608487] pci 0000:00:16.3: PCI bridge to [bus 0e],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.608487', '0000', '00:16.3', '0e]']"
3763,Feb,4,17:53:10,fajar-server,kernel,[    0.608641] pci 0000:00:16.3:   bridge window [mem 0xfc800000-0xfc8fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.608641', '0000', '00:16.3', 'bridge', 'window [mem 0xfc800000-0xfc8fffff]']"
3764,Feb,4,17:53:10,fajar-server,kernel,[    0.608800] pci 0000:00:16.3:   bridge window [mem 0xead00000-0xeadfffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.608800', 'pci', '0000:00:16.3:   bridge window', '0xead00000-0xeadfffff']"
3765,Feb,4,17:53:10,fajar-server,kernel,[    0.609051] pci 0000:00:16.4: PCI bridge to [bus 0f],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.609051', '0000', '00:16.4', '0f]']"
3766,Feb,4,17:53:10,fajar-server,kernel,[    0.609230] pci 0000:00:16.4:   bridge window [mem 0xfc400000-0xfc4fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.609230', '0000', '00:16.4', 'bridge', 'window [mem 0xfc400000-0xfc4fffff]']"
3767,Feb,4,17:53:10,fajar-server,kernel,[    0.609389] pci 0000:00:16.4:   bridge window [mem 0xea900000-0xea9fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.609389', 'pci', '0000:00:16.4:   bridge window', '0xea900000-0xea9fffff']"
3768,Feb,4,17:53:10,fajar-server,kernel,[    0.609642] pci 0000:00:16.5: PCI bridge to [bus 10],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.609642', '0000', '00:16.5', '10]']"
3769,Feb,4,17:53:10,fajar-server,kernel,[    0.609796] pci 0000:00:16.5:   bridge window [mem 0xfc000000-0xfc0fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.609796', '0000', '00:16.5', 'bridge', 'window [mem 0xfc000000-0xfc0fffff]']"
3770,Feb,4,17:53:10,fajar-server,kernel,[    0.609954] pci 0000:00:16.5:   bridge window [mem 0xea500000-0xea5fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.609954', 'pci', '0000:00:16.5:   bridge window', '0xea500000-0xea5fffff']"
3771,Feb,4,17:53:10,fajar-server,kernel,[    0.611832] pci 0000:00:16.6: PCI bridge to [bus 11],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.611832', '0000', '00:16.6', '11]']"
3772,Feb,4,17:53:10,fajar-server,kernel,[    0.611992] pci 0000:00:16.6:   bridge window [mem 0xfbc00000-0xfbcfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.611992', '0000', '00:16.6', 'bridge', 'window [mem 0xfbc00000-0xfbcfffff]']"
3773,Feb,4,17:53:10,fajar-server,kernel,[    0.612167] pci 0000:00:16.6:   bridge window [mem 0xea100000-0xea1fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.612167', 'pci', '0000:00:16.6:   bridge window', '0xea100000-0xea1fffff']"
3774,Feb,4,17:53:10,fajar-server,kernel,[    0.612461] pci 0000:00:16.7: PCI bridge to [bus 12],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.612461', '0000', '00:16.7', '12]']"
3775,Feb,4,17:53:10,fajar-server,kernel,[    0.612616] pci 0000:00:16.7:   bridge window [mem 0xfb800000-0xfb8fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.612616', '0000', '00:16.7', 'bridge', 'window [mem 0xfb800000-0xfb8fffff]']"
3776,Feb,4,17:53:10,fajar-server,kernel,[    0.612777] pci 0000:00:16.7:   bridge window [mem 0xe9d00000-0xe9dfffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.612777', 'pci', '0000:00:16.7:   bridge window', '0xe9d00000-0xe9dfffff']"
3777,Feb,4,17:53:10,fajar-server,kernel,[    0.613029] pci 0000:00:17.0: PCI bridge to [bus 13],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.613029', '0000', '00:17.0', '13]']"
3778,Feb,4,17:53:10,fajar-server,kernel,[    0.613179] pci 0000:00:17.0:   bridge window [io  0x6000-0x6fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.613179', '0000', '00:17.0', 'bridge', 'window [io  0x6000-0x6fff]']"
3779,Feb,4,17:53:10,fajar-server,kernel,[    0.613361] pci 0000:00:17.0:   bridge window [mem 0xfd300000-0xfd3fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.613361', '0000', '00:17.0', 'bridge', 'window [mem 0xfd300000-0xfd3fffff]']"
3780,Feb,4,17:53:10,fajar-server,kernel,[    0.613521] pci 0000:00:17.0:   bridge window [mem 0xeb800000-0xeb8fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.613521', 'pci', '0000:00:17.0:   bridge window', '0xeb800000-0xeb8fffff']"
3781,Feb,4,17:53:10,fajar-server,kernel,[    0.613777] pci 0000:00:17.1: PCI bridge to [bus 14],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.613777', '0000', '00:17.1', '14]']"
3782,Feb,4,17:53:10,fajar-server,kernel,[    0.613912] pci 0000:00:17.1:   bridge window [io  0xa000-0xafff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.613912', '0000', '00:17.1', 'bridge', 'window [io  0xa000-0xafff]']"
3783,Feb,4,17:53:10,fajar-server,kernel,[    0.614086] pci 0000:00:17.1:   bridge window [mem 0xfcf00000-0xfcffffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.614086', '0000', '00:17.1', 'bridge', 'window [mem 0xfcf00000-0xfcffffff]']"
3784,Feb,4,17:53:10,fajar-server,kernel,[    0.614262] pci 0000:00:17.1:   bridge window [mem 0xeb400000-0xeb4fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.614262', 'pci', '0000:00:17.1:   bridge window', '0xeb400000-0xeb4fffff']"
3785,Feb,4,17:53:10,fajar-server,kernel,[    0.614519] pci 0000:00:17.2: PCI bridge to [bus 15],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.614519', '0000', '00:17.2', '15]']"
3786,Feb,4,17:53:10,fajar-server,kernel,[    0.614652] pci 0000:00:17.2:   bridge window [io  0xe000-0xefff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.614652', '0000', '00:17.2', 'bridge', 'window [io  0xe000-0xefff]']"
3787,Feb,4,17:53:10,fajar-server,kernel,[    0.614814] pci 0000:00:17.2:   bridge window [mem 0xfcb00000-0xfcbfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.614814', '0000', '00:17.2', 'bridge', 'window [mem 0xfcb00000-0xfcbfffff]']"
3788,Feb,4,17:53:10,fajar-server,kernel,[    0.614973] pci 0000:00:17.2:   bridge window [mem 0xeb000000-0xeb0fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.614973', 'pci', '0000:00:17.2:   bridge window', '0xeb000000-0xeb0fffff']"
3789,Feb,4,17:53:10,fajar-server,kernel,[    0.615275] pci 0000:00:17.3: PCI bridge to [bus 16],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.615275', '0000', '00:17.3', '16]']"
3790,Feb,4,17:53:10,fajar-server,kernel,[    0.615432] pci 0000:00:17.3:   bridge window [mem 0xfc700000-0xfc7fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.615432', '0000', '00:17.3', 'bridge', 'window [mem 0xfc700000-0xfc7fffff]']"
3791,Feb,4,17:53:10,fajar-server,kernel,[    0.615589] pci 0000:00:17.3:   bridge window [mem 0xeac00000-0xeacfffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.615589', 'pci', '0000:00:17.3:   bridge window', '0xeac00000-0xeacfffff']"
3792,Feb,4,17:53:10,fajar-server,kernel,[    0.615841] pci 0000:00:17.4: PCI bridge to [bus 17],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.615841', '0000', '00:17.4', '17]']"
3793,Feb,4,17:53:10,fajar-server,kernel,[    0.616003] pci 0000:00:17.4:   bridge window [mem 0xfc300000-0xfc3fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.616003', '0000', '00:17.4', 'bridge', 'window [mem 0xfc300000-0xfc3fffff]']"
3794,Feb,4,17:53:10,fajar-server,kernel,[    0.616174] pci 0000:00:17.4:   bridge window [mem 0xea800000-0xea8fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.616174', 'pci', '0000:00:17.4:   bridge window', '0xea800000-0xea8fffff']"
3795,Feb,4,17:53:10,fajar-server,kernel,[    0.616462] pci 0000:00:17.5: PCI bridge to [bus 18],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.616462', '0000', '00:17.5', '18]']"
3796,Feb,4,17:53:10,fajar-server,kernel,[    0.616618] pci 0000:00:17.5:   bridge window [mem 0xfbf00000-0xfbffffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.616618', '0000', '00:17.5', 'bridge', 'window [mem 0xfbf00000-0xfbffffff]']"
3797,Feb,4,17:53:10,fajar-server,kernel,[    0.616782] pci 0000:00:17.5:   bridge window [mem 0xea400000-0xea4fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.616782', 'pci', '0000:00:17.5:   bridge window', '0xea400000-0xea4fffff']"
3798,Feb,4,17:53:10,fajar-server,kernel,[    0.617034] pci 0000:00:17.6: PCI bridge to [bus 19],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.617034', '0000', '00:17.6', '19]']"
3799,Feb,4,17:53:10,fajar-server,kernel,[    0.617202] pci 0000:00:17.6:   bridge window [mem 0xfbb00000-0xfbbfffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.617202', '0000', '00:17.6', 'bridge', 'window [mem 0xfbb00000-0xfbbfffff]']"
3800,Feb,4,17:53:10,fajar-server,kernel,[    0.617377] pci 0000:00:17.6:   bridge window [mem 0xea000000-0xea0fffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.617377', 'pci', '0000:00:17.6:   bridge window', '0xea000000-0xea0fffff']"
3801,Feb,4,17:53:10,fajar-server,kernel,[    0.617630] pci 0000:00:17.7: PCI bridge to [bus 1a],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.617630', '0000', '00:17.7', '1a]']"
3802,Feb,4,17:53:10,fajar-server,kernel,[    0.617788] pci 0000:00:17.7:   bridge window [mem 0xfb700000-0xfb7fffff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.617788', '0000', '00:17.7', 'bridge', 'window [mem 0xfb700000-0xfb7fffff]']"
3803,Feb,4,17:53:10,fajar-server,kernel,[    0.617947] pci 0000:00:17.7:   bridge window [mem 0xe9c00000-0xe9cfffff 64bit pref],25ee4b72,[ <*>.<*>] <*> <*> <*> <*> [mem <*> 64bit pref],"['0.617947', 'pci', '0000:00:17.7:   bridge window', '0xe9c00000-0xe9cfffff']"
3804,Feb,4,17:53:10,fajar-server,kernel,[    0.618213] pci 0000:00:18.0: PCI bridge to [bus 1b],43a333c5,[ <*>.<*>] pci <*>:<*>:<*>.<*>: PCI bridge to [bus <*>,"['0.618213', '0000', '00:18.0', '1b]']"
3805,Feb,4,17:53:10,fajar-server,kernel,[    0.618369] pci 0000:00:18.0:   bridge window [io  0x7000-0x7fff],32a4060e,[ <*>.<*>] pci <*>:<*>:<*>.<*>: <*> <*> <*> <*>,"['0.618369', '0000', '00:18.0', 'bridge', 'window [io  0x7000-0x7fff]']"
